Sprite,Entry,Author
1.86.png,"Preferring more tropical climates to many Seel fusions, POKENAME swim along jungle rivers with their bulbs above the water to absorb sunlight. POKENAME will rest among rocks in shallow water, using vines to help arrange makeshift beds.",Wildheartrazorfangs
1.87.png,"POKENAME are considered protectors of tropical rivers, using their horns to clear debris. POKENAME shelter smaller Pokémon using their large bodies, even letting some drink nectar from their bulbs.",Wildheartrazorfangs
1.88.png,"Excess spores from a polluted plant have condensed into a sentient sludge. The sludge protects the bulb as it grows, trying to salvage the sprout it once was.",WildheartRazorfangs
1.89.png,"Spores from a polluted plant have mutated into a monstrous form. When POKENAME fight, they scatter sludge that can pollute or mutate nearby plant life.",Wildheartrazorfangs
1.9.png,"POKENAME is a large, bipedal, reptilian Pokémon. Its most notable feature is the bulb on its back which was planted on it at birth.",Kames
1.90.png,"The top of POKENAME's shell contains chloroplasts that aid in photosynthesis. When sand collects in their shells, they use it to grow plants and leave them along the shore.",Wildheartrazorfangs
1.91.png,"Collections of algae gather within POKENAME's shell, forming a miniature ecosystem. They command the algae to grab targets like vines, constantly gathering materials to grow.",Wildheartrazorfangs
1.92.png,"Just before dawn, strange flickering green flames can be seen emanating from garden sprouts. These flames are actually POKENAME spores, tending to the plants.",Wildheartrazorfangs
1.93.png,"POKENAME are said to form when wandering spirits possess budding sprouts. They silently fly at night, draining life force from unsuspecting prey to help their bulbs bloom.",Wildheartrazorfangs
1.94.png,"When lost spirits possess budding plants, they absorb the nutrients of living things around them until they are able to grow a full body. These spirits wander as POKENAME to continue building their strength, the bulbs on their backs slowly blooming.",Wildheartrazorfangs
1.95.png,"It is said that POKENAME formed when Onix near the surface of the ground sprouted bulbs for photosynthesis. The bulb's roots have grown through their rocky body, forming a network of extendable vines.",Wildheartrazorfangs
1.96.png,"POKENAME release spores from their bulbs that put people and Pokémon to sleep, absorbing energy from their dreams. The sweeter the dream, the brighter their bulbs bloom.",Wildheartrazorfangs
1.97.png,"When POKENAME swings its bulb, it transmits healing energy to plants surrounding it. Its hypnosis abilities are weak, so it uses two pendulums.",noel5229
1.98.png,"POKENAME exist in a symbiotic relationship where the bulb provides warmth and shelter for the main body. In return, the main body defends the bulb with extendable claws powered by vines sprouting from it.",Wildheartrazorfangs
1.99.png,"POKENAME run sideways along beaches in order to find spots to burrow near the water. They gather seawater in their large claws and boil it using energy from photosynthesis, using the distilled vapor to water their bulbs.",Wildheartrazorfangs
10.1.png,POKENAME can be seen climbing tall trees using suction cups on its feet. This helps provide sunlight for the seed on its back. ,Curerry
10.10.png,"Fusing two Caterpie together has resulted in a Pokémon greedier and hungrier than anything twice its size. It will eat anything its teeth can pierce, but prefers bitter and toxic fare.",clickonflareblitz
10.104.png,It uses discarded parts of Metapod shells as protective armor. Its club is used mainly to knock tasty leaves and berries down from trees for it to eat.,sk372
10.105.png,"In desperate moments, it won't hesitate to use unwitting Caterpie as makeshift clubs for self-defense. It tries not to damage its impromptu weapon too much.",sk372
10.11.png,"This unfortunate fusion is a Caterpie who failed to fully pupate, leaving its soft head exposed and the rest of its chrysalis body unable to move.",kiwikelly
10.12.png,POKENAME are said to be Caterpie who gained power so fast that they skipped their Metapod evolution stage entirely.,kiwikelly
10.123.png,"In the winter months, it will use its blades to chop into freezing trees. Once it reaches the center, it will suck out any sap.",.izik
10.124.png,"Its fusion has enabled it to reach leaves much higher than normal, so it faces less competition for food.",Eye Of Cthulhu
10.127.png,POKENAME can use its long arms to climb trees with great precision. This is helpful when it is hunting for the most delicious leaves.,.izik
10.13.png,"One of the most common fusions of the Kanto region. To ward off its enemies, it releases a poisonous gas from its antennae.",Soup1900
10.13a.png,"One of the most common fusions of the Kanto region. To ward off its enemies, it releases a poisonous gas from its antennae.",Soup1900
10.14.png,"As it consumes tree sap from a trunk, it will excrete a horrible smelling liquid. This fluid discourages predators from attacking.",.izik
10.142.png,It has a strong appetite for fresh leaves straight from the branches. A hungry POKENAME can strip a verdant tree bare in about an hour.,sk372
10.15.png,"It will fly from tree to tree, skewering fruit on its stingers. It consumes the fruit during flight to minimize downtime.",.izik
10.16.png,"POKENAME acts as a flying scout for its home nest. If it makes visual contact with an enemy, it immediately informs the stronger nest inhabitants.",Kurator Chorby
10.16.png,POKENAME likes to tear down webs connected to trees. It uses these webs to hold Berries in order to deliver them to other POKENAME.,Schierke
10.161.png,"It scouts an area determined by its pack. Should it see a friendly face, it will tilt its body back and forth while smiling.",.izik
10.163.png,"Though unusual for insects, a male POKENAME performs a dance to attract females. It appears to have developed this ability from its Hoothoot DNA.",holgast
10.165.png,"POKENAME camouflages itself amongst peas and grapes. If you notice a strange smell, one is probably hiding in yours.",holgast
10.17.png,"Some Catergey do not pupate, but continue to develop their flying skills and become POKENAME. They are incredibly agile scouts.",Kurator Chorby
10.170.png,The lures of POKENAME are filled with silk. They get larger as it ages and grows closer to evolution.,kiwikelly
10.172.png,It lets loose bolts of electricity from the antennae on its head. Its body will even spark intermittently while it sleeps.,.izik
10.179.png,"POKENAME are raised for their soft, abundant silk. They were bred to shed the silk instead of spinning it into cocoons before evolution.",kiwikelly
10.18.png,"POKENAME is the leader of its home nest. There can be several POKENAME per nest, who manage the it cooperatively.",Kurator Chorby
10.19.png,"POKENAME are very soft, juicy and defenseless, so they rely on their intimidating cry to scare away predators. If that fails, they will run away.",kiwikelly
10.191.png,"It's not very strong, so it wriggles into dirt and pretends to be a tuft of grass. The horns atop its head are smelly and foul-tasting.",clickonflareblitz
10.1a.png,POKENAME is just a Bulbasaur wearing a deceased Caterpie head. It's been seen beside two other starters from the Kanto region doing questionable acts.,bucklin
10.2.png,POKENAME mark their territory by releasing an odor from the red antenna on their head. This wards off predators that disturb its sun bathing. ,Curerry
10.20.png,"POKENAME are said to raid food pantries, quickly devouring everything in sight. They, however, are actually shy Pokémon who feed solely on wild seeds.",kiwikelly
10.201.png,"POKENAME is incredibly weak and often needs to use its psychic abilities to crawl along tree branches. It rarely battles, preferring to remain hidden.",jaminmcready
10.202.png,"Despite their size, POKENAME are weak Pokémon, so Flying-Type Pokémon often hunt them as an easy source of plentiful food. POKENAME endure those attacks stoically and rarely fight back.",SonTyp
10.21.png,"This common plant-eating pest is typically found in gardens. Experienced POKENAME have a stubborn and fiery temperament and will quickly return to a garden it has been chased out of, seemingly out of spite.",bobosmith01
